player_id,club_id,start_date,end_date,salary_krw,status
20260273,29,2026-01-01,2028-01-01,52839000,active
20230305,29,2026-01-01,2028-01-01,35226000,active
20210289,29,2026-01-01,2028-01-01,35226000,active
20260106,29,2026-01-01,2028-01-01,35226000,active
20160128,29,2026-01-01,2028-01-01,35226000,active
20190153,29,2026-01-01,2028-01-01,35226000,active
20180072,29,2026-01-01,2028-01-01,35226000,active
20140201,29,2026-01-01,2028-01-01,35226000,active
20260014,29,2026-01-01,2028-01-01,35226000,active
20220129,29,2026-01-01,2028-01-01,35226000,active
20200018,29,2026-01-01,2028-01-01,35226000,active
20250308,29,2026-01-01,2028-01-01,35226000,active
20240068,29,2026-01-01,2028-01-01,35226000,active
20260035,29,2026-01-01,2028-01-01,35226000,active
20250345,29,2026-01-01,2028-01-01,70452000,active
20260107,29,2026-01-01,2028-01-01,35226000,active
20240049,29,2026-01-01,2028-01-01,35226000,active
20240106,29,2026-01-01,2028-01-01,35226000,active
20200091,29,2026-01-01,2028-01-01,35226000,active
